date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,Regulatory Fee,Tax On Regulatory Fee,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
"2023-01-01 11:36:38 PM","17150252561","Order","114-2895352-7286608","PT0022-US","FUEGO MEXIKA® | Nutty & Picante - Gourmet Mexican Chili Paste-Salsa with Dried Plums and Pecans - Blend of Morita & Habanero Chili Peppers, roasted a","1","amazon.com","Amazon","GULFPORT","FL","33707-4025","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-4.27","0","0","9.33"
"2023-01-02 09:54:47 AM","17150252561","Order","111-2622827-4471465","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","EVERETT","WA","98203-4416","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-02 11:25:26 AM","17150252561","Order","111-7606479-8807407","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","TUCSON","AZ","85748-6429","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-02 12:35:09 PM","17150252561","Order","111-5669988-8855462","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","ARAB","AL","35016-5843","MarketplaceFacilitator","13.49","1.08","0","0","0","0","0","0","0","0","-1.08","-1.25","-5.06","0","0","7.18"
"2023-01-02 01:39:41 PM","17150252561","Order","111-8353614-5268268","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","TUMWATER","WA","98512-6274","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-02 05:29:54 PM","17150252561","Order","113-9463531-2622666","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","ASHLAND","VA","23005-2231","MarketplaceFacilitator","14.99","0.15","0","0","0","0","0","0","0","0","-0.15","-1.39","-5.06","0","0","8.54"
"2023-01-03 01:01:45 AM","17150252561","Order","114-8171915-4858603","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","KATY","TX","77493-4692","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-03 01:42:09 AM","17150252561","Order","114-3076161-9701812","PT0022-US","FUEGO MEXIKA® | Nutty & Picante - Gourmet Mexican Chili Paste-Salsa with Dried Plums and Pecans - Blend of Morita & Habanero Chili Peppers, roasted a","1","amazon.com","Amazon","IMPERIAL BEACH","CA","91932-1906","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","-7.49","0","0","-0.7","-4.27","0","0","2.53"
"2023-01-03 04:14:00 AM","17150252561","Order","111-6799005-3557865","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","CLOVIS","CA","93619-4291","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-03 09:23:14 AM","17150252561","Order","112-4347529-5387461","PT0001-USA","FUEGO MEXIKA® | Elixir Ambar Spicy Olive Oil Infusion: Olive Oil infused with a Blend of Chipotle, Rojo de Arbol, Morita Chili Peppers and natural Ga","1","amazon.com","Amazon","Mountain House","CA","95391","MarketplaceFacilitator","19.99","0","0","0","0","0","0","0","0","0","0","-3.48","-5.71","0","0","10.8"
"2023-01-03 11:44:37 AM","17150252561","Order","114-3076161-9701812","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","IMPERIAL BEACH","CA","91932-1906","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","-7.5","0","0","-0.7","-5.06","0","0","1.73"
"2023-01-03 03:09:12 PM","17150252561","Order","111-1321713-4179423","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","Arizona City","AZ","85123","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-03 08:04:01 PM","17150252561","Refund","113-9463531-2622666","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","ASHLAND","VA","23005-2231","MarketplaceFacilitator","-14.99","-0.15","0","0","0","0","0","0","0","0","0.15","1.11","0","0","0","-13.88"
"2023-01-04 12:31:46 AM","17150252561","Order","111-0233643-7931412","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","RICHMOND","TX","77469-3259","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-04 02:22:03 AM","17150252561","Order","112-3204564-8649808","PT0027-3-US","FUEGO MEXIKA® | 3-Pack Nutty & Picante - Gourmet Mexican Chili Paste-Salsa with Dried Plums and Pecans - Blend of Morita & Habanero Chili Peppers, ro","1","amazon.com","Amazon","DENVER","CO","80206-2515","MarketplaceFacilitator","39.99","0","0","0","0","0","0","0","0","0","0","-6.96","-6.6","0","0","26.43"
"2023-01-04 07:40:41 AM","17150252561","Order","111-7889972-4678660","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","Cleveland","OH","44111","MarketplaceFacilitator","11.39","0","0","0","3.99","0.32","0","0","0","0","-0.32","-1.06","-9.05","0","0","5.27"
"2023-01-04 10:12:44 AM","17150252561","Order","111-7889972-4678660","PT0022-US","FUEGO MEXIKA® | Nutty & Picante - Gourmet Mexican Chili Paste-Salsa with Dried Plums and Pecans - Blend of Morita & Habanero Chili Peppers, roasted a","1","amazon.com","Amazon","Cleveland","OH","44111","MarketplaceFacilitator","11.4","0","0","0","0","0","0","0","0","0","0","-1.06","-4.27","0","0","6.07"
"2023-01-04 01:28:51 PM","17150252561","Order","111-7889972-4678660","PT0001-USA","FUEGO MEXIKA® | Elixir Ambar Spicy Olive Oil Infusion: Olive Oil infused with a Blend of Chipotle, Rojo de Arbol, Morita Chili Peppers and natural Ga","1","amazon.com","Amazon","Cleveland","OH","44111","MarketplaceFacilitator","15.2","0","0","0","0","0","0","0","0","0","0","-2.64","-5.71","0","0","6.85"
"2023-01-04 03:43:56 PM","17150252561","Order","112-0743664-7938641","PT0001-USA","FUEGO MEXIKA® | Elixir Ambar Spicy Olive Oil Infusion: Olive Oil infused with a Blend of Chipotle, Rojo de Arbol, Morita Chili Peppers and natural Ga","1","amazon.com","Amazon","RESTON","VA","20191-1737","MarketplaceFacilitator","19.99","0.2","0","0","0","0","0","0","0","0","-0.2","-3.48","-5.71","0","0","10.8"
"2023-01-04 09:49:44 PM","17150252561","Order","112-3125891-0149801","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","WILLIAMSTOWN","NJ","08094-4128","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-05 09:32:07 AM","17150252561","Order","114-7644464-8269800","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","Los Angeles","CA","90068","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-06 09:31:04 PM","17150252561","Order","112-5394641-1805062","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","slidell","LA","70461","MarketplaceFacilitator","14.99","0.64","0","0","0","0","0","0","0","0","-0.64","-1.39","-5.06","0","0","8.54"
"2023-01-07 02:51:54 AM","17150252561","Order","112-6131196-2493060","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","GRAND PRAIRIE","TX","75052-5648","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-07 07:34:44 PM","17150252561","Order","114-1452138-5446611","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","SAMMAMISH","WA","98075-9308","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-08 02:44:36 AM","17150252561","FBA Inventory Fee","","","FBA Inventory Storage Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-80.13","-80.13"
"2023-01-08 11:36:54 AM","17150252561","Order","114-6057605-1755408","PT0001-USA","FUEGO MEXIKA® | Elixir Ambar Spicy Olive Oil Infusion: Olive Oil infused with a Blend of Chipotle, Rojo de Arbol, Morita Chili Peppers and natural Ga","1","amazon.com","Amazon","Glendale","Ca","91207","MarketplaceFacilitator","19.99","0","0","0","0","0","0","0","0","0","0","-3.48","-5.71","0","0","10.8"
"2023-01-08 05:18:23 PM","17150252561","Order","114-1306542-6396262","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","ORMOND BEACH","FL","32176-2844","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-08 09:25:02 PM","17150252561","Order","S01-3810850-4123635","PT0027-3-US","FUEGO MEXIKA® | 3-Pack Nutty & Picante - Gourmet Mexican Chili Paste-Salsa with Dried Plums and Pecans - Blend of Morita & Habanero Chili Peppers, roasted and bathed in Olive Oil - Low-Heat - from Whole Ingredients.","1","sim1.stores.amazon.com","Amazon","WEST COVINA","CA","91791-2944","","0","0","0","0","0","0","0","0","0","0","0","0","-5.51","0","0","-5.51"
"2023-01-08 09:25:02 PM","17150252561","Order","S01-3810850-4123635","PT0003-3-US","FUEGO MEXIKA® | 3-Pack Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppers roasted and bathed in Olive Oil - High Heat - Whole Ingredients only.","1","sim1.stores.amazon.com","Amazon","WEST COVINA","CA","91791-2944","","0","0","0","0","0","0","0","0","0","0","0","0","-5.51","0","0","-5.51"
"2023-01-08 09:25:02 PM","17150252561","Order","S01-3810850-4123635","PT0028-3-US","FUEGO MEXIKA® | 3-Pack Néctar Ígneo: natural Mango-Habanero creamy Hot Salsa - made with Mango Pulp, Habanero Chili and Olive Oil - High Heat - 7.05 oz. glass jar.","1","sim1.stores.amazon.com","Amazon","WEST COVINA","CA","91791-2944","","0","0","0","0","0","0","0","0","0","0","0","0","-5.51","0","0","-5.51"
"2023-01-09 01:55:33 AM","17150252561","Order","113-5249765-0765046","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","BAYPORT","NY","11705-1826","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-09 02:35:14 AM","17150252561","Order","114-2406637-8666652","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","2","amazon.com","Amazon","LAWRENCEVILLE","GA","30044-2269","MarketplaceFacilitator","29.98","0.6","7.65","0","0","0","0","0","-7.65","0","-0.6","-2.78","-10.12","0","0","17.08"
"2023-01-09 08:50:28 AM","17150252561","Order","113-2944401-9285028","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","BENNINGTON","NH","03442-4129","","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-09 01:23:48 PM","17150252561","Order","113-7986828-5789814","PT0028-1-US","FUEGO MEXIKA® | Néctar Ígneo: natural Mango-Habanero creamy Hot Salsa - made with Mango Pulp, Habanero Chili and Olive Oil - High Heat - 7.05 oz. g","1","amazon.com","Amazon","ALISO VIEJO","CA","92656-8027","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-09 11:52:03 PM","17150252561","Order","113-5241735-5790614","PT0003-4-US","FUEGO MEXIKA® | 4-Pack Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chil","1","amazon.com","Amazon","ALISO VIEJO","CA","92656-8027","MarketplaceFacilitator","49.99","0","0","0","0","0","0","0","0","0","0","-8.7","-7.28","0","0","34.01"
"2023-01-10 11:25:21 AM","17150252561","Order","112-8359602-3229844","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","WEST VALLEY CITY","UT","84119-3899","MarketplaceFacilitator","14.99","0.45","1","0","0","0","0","0","-1","0","-0.45","-1.39","-5.06","0","0","8.54"
"2023-01-10 04:50:16 PM","17235671411","Order","114-2113184-0247411","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","HASLET","TX","76052-3459","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-11 05:09:14 AM","17235671411","FBA Inventory Fee","ALOUT01221","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.14","-1.14"
"2023-01-11 05:09:21 AM","17235671411","FBA Inventory Fee","ALOUT01221","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2.28","-2.28"
"2023-01-11 05:09:37 AM","17235671411","FBA Inventory Fee","ALOUT01221","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.14","-1.14"
"2023-01-11 05:09:41 AM","17235671411","FBA Inventory Fee","ALOUT01221","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2.28","-2.28"
"2023-01-11 05:09:48 AM","17235671411","FBA Inventory Fee","ALOUT01221","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2.28","-2.28"
"2023-01-11 05:10:10 AM","17235671411","FBA Inventory Fee","ALOUT01221","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.14","-1.14"
"2023-01-11 05:21:36 AM","17235671411","Refund","111-0233643-7931412","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","RICHMOND","TX","77469-3259","MarketplaceFacilitator","-14.99","0","0","0","0","0","0","0","0","0","0","1.11","0","0","0","-13.88"
"2023-01-11 11:32:32 AM","17235671411","Service Fee","","","Subscription","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-19.02","-19.02"
"2023-01-11 03:49:43 PM","17235671411","Order","113-1769160-2633863","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","SPRING VALLEY","IL","61362-1828","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-11 03:52:17 PM","17235671411","Transfer","","","To your account ending in: 231, Bank Transfer ID: 3MULI7V07V9ZHGM","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-218.72","-218.72"
"2023-01-11 09:07:59 PM","17235671411","Order","112-9964292-2621007","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","ORMOND BEACH","FL","32176-2844","MarketplaceFacilitator","14.99","0","0","0","0","0","0","0","0","0","0","-1.39","-5.06","0","0","8.54"
"2023-01-12 05:30:45 PM","17235671411","FBA Inventory Fee","OUT/01186","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6","-6"
"2023-01-12 05:30:50 PM","17235671411","FBA Inventory Fee","OUT/01186","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-16.5","-16.5"
"2023-01-12 05:31:16 PM","17235671411","FBA Inventory Fee","OUT/01186","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.75","-0.75"
"2023-01-12 05:31:20 PM","17235671411","FBA Inventory Fee","OUT/01186","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.5","-1.5"
"2023-01-12 05:31:24 PM","17235671411","FBA Inventory Fee","OUT/01186","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.5","-1.5"
"2023-01-12 05:31:28 PM","17235671411","FBA Inventory Fee","OUT/01186","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.5","-1.5"
"2023-01-12 05:31:37 PM","17235671411","FBA Inventory Fee","OUT/01186","","FBA Removal Order: Return Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.5","-1.5"
"2023-01-12 10:25:14 PM","17235671411","Order","113-3763684-4198606","PT0022-US","FUEGO MEXIKA® | Nutty & Picante - Gourmet Mexican Chili Paste-Salsa with Dried Plums and Pecans - Blend of Morita & Habanero Chili Peppers, roasted a","1","amazon.com","Amazon","ROCHESTER","MN","55902-2521","MarketplaceFacilitator","13.49","0","0","0","0","0","0","0","0","0","0","-1.25","-4.27","0","0","7.97"
"2023-01-13 12:52:16 PM","17235671411","Order","112-0568068-5225049","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","WINTER PARK","FL","32789-2433","MarketplaceFacilitator","9.12","0","0","0","0","0","0","0","0","0","0","-0.85","-5.06","0","0","3.21"
"2023-01-13 03:55:22 PM","17235671411","Order","112-8902216-3829023","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","Selma","Nc","27576","MarketplaceFacilitator","13.49","0.27","0","0","0","0","0","0","0","0","-0.27","-1.25","-5.06","0","0","7.18"
"2023-01-14 01:49:57 PM","17235671411","Order","114-5222012-9080252","PT0022-US","FUEGO MEXIKA® | Nutty & Picante - Gourmet Mexican Chili Paste-Salsa with Dried Plums and Pecans - Blend of Morita & Habanero Chili Peppers, roasted a","1","amazon.com","Amazon","SAN FRANCISCO","CA","94121-2535","MarketplaceFacilitator","13.49","0","0","0","0","0","0","0","0","0","0","-1.25","-4.27","0","0","7.97"
"2023-01-14 07:18:10 PM","17235671411","Order","111-0459955-8913828","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","HIGHLAND PARK","NJ","08904-2231","MarketplaceFacilitator","13.49","0","0","0","0","0","0","0","0","0","0","-1.25","-5.06","0","0","7.18"
"2023-01-14 07:53:47 PM","17235671411","Order","S01-8184780-1654069","PT0022-US","FUEGO MEXIKA® | Nutty & Picante - Gourmet Mexican Chili Paste-Salsa with Dried Plums and Pecans - Blend of Morita & Habanero Chili Peppers, roasted and bathed in Olive Oil - Low-Heat - from Whole Ingredients.","1","sim1.stores.amazon.com","Amazon","Arvada","CO","80007-8135","","0","0","0","0","0","0","0","0","0","0","0","0","-3.6","0","0","-3.6"
"2023-01-14 07:53:47 PM","17235671411","Order","S01-8184780-1654069","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppers roasted and bathed in Olive Oil - High Heat - Whole Ingredients only.","1","sim1.stores.amazon.com","Amazon","Arvada","CO","80007-8135","","0","0","0","0","0","0","0","0","0","0","0","0","-4.1","0","0","-4.1"
"2023-01-15 12:23:46 PM","17235671411","Order","113-7276920-8606659","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","BELDING","MI","48809-9420","MarketplaceFacilitator","13.49","0","0","0","0","0","0","0","0","0","0","-1.25","-4.75","0","0","7.49"
"2023-01-15 04:52:50 PM","17235671411","Order","S01-8184780-1654069","PT0028-1-US","FUEGO MEXIKA® | Néctar Ígneo: natural Mango-Habanero creamy Hot Salsa - made with Mango Pulp, Habanero Chili and Olive Oil - High Heat - 7.05 oz. glass jar.","1","sim1.stores.amazon.com","Amazon","Arvada","CO","80007-8135","","0","0","0","0","0","0","0","0","0","0","0","0","-3.8","0","0","-3.8"
"2023-01-15 04:52:50 PM","17235671411","Order","S01-8184780-1654069","PT0001-USA","FUEGO MEXIKA® | Elixir Ambar Spicy Olive Oil Infusion: Olive Oil infused with a Blend of Chipotle, Rojo de Arbol, Morita Chili Peppers and natural Garlic, 6.76 fl. oz. glass Flask - made from Whole Ingredients only.","1","sim1.stores.amazon.com","Amazon","Arvada","CO","80007-8135","","0","0","0","0","0","0","0","0","0","0","0","0","-4","0","0","-4"
"2023-01-15 06:39:35 PM","17235671411","Order","112-0568068-5225049","PT0022-US","FUEGO MEXIKA® | Nutty & Picante - Gourmet Mexican Chili Paste-Salsa with Dried Plums and Pecans - Blend of Morita & Habanero Chili Peppers, roasted a","1","amazon.com","Amazon","WINTER PARK","FL","32789-2433","MarketplaceFacilitator","9.12","0","0","0","0","0","0","0","0","0","0","-0.85","-3.96","0","0","4.31"
"2023-01-15 06:39:35 PM","17235671411","Order","112-0568068-5225049","PT0001-USA","FUEGO MEXIKA® | Elixir Ambar Spicy Olive Oil Infusion: Olive Oil infused with a Blend of Chipotle, Rojo de Arbol, Morita Chili Peppers and natural Ga","1","amazon.com","Amazon","WINTER PARK","FL","32789-2433","MarketplaceFacilitator","12.16","0","0","0","0","0","0","0","0","0","0","-1.13","-5.4","0","0","5.63"
"2023-01-17 02:55:32 AM","17235671411","Order","113-7218249-0054634","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","PLEASANTON","CA","94566-6838","MarketplaceFacilitator","13.49","0","0","0","0","0","0","0","0","0","0","-1.25","-4.75","0","0","7.49"
"2023-01-17 05:01:05 AM","17235671411","Order","111-8721955-2702634","PT0001-USA","FUEGO MEXIKA® | Elixir Ambar Spicy Olive Oil Infusion: Olive Oil infused with a Blend of Chipotle, Rojo de Arbol, Morita Chili Peppers and natural Ga","1","amazon.com","Amazon","NEWBURY PARK","CA","91320-3830","MarketplaceFacilitator","17.99","0","0","0","0","0","0","0","0","0","0","-3.13","-5.4","0","0","9.46"
"2023-01-17 10:43:23 PM","17235671411","Order","112-0580404-8440260","PT0001-USA","FUEGO MEXIKA® | Elixir Ambar Spicy Olive Oil Infusion: Olive Oil infused with a Blend of Chipotle, Rojo de Arbol, Morita Chili Peppers and natural Ga","1","amazon.com","Amazon","Houston","Texas","77077","MarketplaceFacilitator","17.99","0","0","0","0","0","0","0","0","0","0","-3.13","-5.4","0","0","9.46"
"2023-01-18 11:10:48 AM","17235671411","Order","112-2926524-3005823","PT0022-US","FUEGO MEXIKA® | Nutty & Picante - Gourmet Mexican Chili Paste-Salsa with Dried Plums and Pecans - Blend of Morita & Habanero Chili Peppers, roasted a","1","amazon.com","Amazon","ABERDEEN","SD","57401-8106","MarketplaceFacilitator","13.49","0.61","0","0","0","0","0","0","0","0","-0.61","-1.25","-4.24","0","0","8"
"2023-01-18 01:59:25 PM","17235671411","Order","112-3582623-9585807","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","BAKERSFIELD","CA","93308-3414","MarketplaceFacilitator","13.49","0","0","0","0","0","0","0","0","0","0","-1.25","-4.75","0","0","7.49"
"2023-01-18 03:06:20 PM","17235671411","Order","111-6497771-3549827","PT0003-US","FUEGO MEXIKA® | Manjar Emperador - Gourmet Mexican Chili Paste-Salsa with Garlic, made with Blend of Chipotle, Morita, and Rojo de Árbol Chili Peppe","1","amazon.com","Amazon","TUPPER LAKE","NY","12986-1538","MarketplaceFacilitator","13.49","0","0","0","0","0","0","0","0","0","0","-1.25","-4.75","0","0","7.49"
